gene|ChapClass|source
P13009|D|./Calloni_2012_DnaK_clients_Standardized.csv
P31802|D|./Calloni_2012_DnaK_clients_Standardized.csv
P69797|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0ABS8|D|./Calloni_2012_DnaK_clients_Standardized.csv
Q46920|D|./Calloni_2012_DnaK_clients_Standardized.csv
P09831|D|./Calloni_2012_DnaK_clients_Standardized.csv
P06996|D|./Calloni_2012_DnaK_clients_Standardized.csv
Q47150|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AET2|D|./Calloni_2012_DnaK_clients_Standardized.csv
P07109|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AFC7|D|./Calloni_2012_DnaK_clients_Standardized.csv
P05824|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AAZ7|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0A901|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AFB5|D|./Calloni_2012_DnaK_clients_Standardized.csv
P75809|D|./Calloni_2012_DnaK_clients_Standardized.csv
P77475|D|./Calloni_2012_DnaK_clients_Standardized.csv
P69910|D|./Calloni_2012_DnaK_clients_Standardized.csv
P76177|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AC51|D|./Calloni_2012_DnaK_clients_Standardized.csv
P33650|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0ADP2|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0A8F4|D|./Calloni_2012_DnaK_clients_Standardized.csv
P76055|D|./Calloni_2012_DnaK_clients_Standardized.csv
P02931|D|./Calloni_2012_DnaK_clients_Standardized.csv
P30137|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AB38|D|./Calloni_2012_DnaK_clients_Standardized.csv
P36999|D|./Calloni_2012_DnaK_clients_Standardized.csv
P45395|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0A812|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0C8J8|D|./Calloni_2012_DnaK_clients_Standardized.csv
P30138|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0A749|D|./Calloni_2012_DnaK_clients_Standardized.csv
P52106|D|./Calloni_2012_DnaK_clients_Standardized.csv
P10907|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AAX8|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AEJ2|D|./Calloni_2012_DnaK_clients_Standardized.csv
P37623|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AC47|D|./Calloni_2012_DnaK_clients_Standardized.csv
P39172|D|./Calloni_2012_DnaK_clients_Standardized.csv
P46850|D|./Calloni_2012_DnaK_clients_Standardized.csv
P24554|D|./Calloni_2012_DnaK_clients_Standardized.csv
P64599|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AC02|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0A6G7|D|./Calloni_2012_DnaK_clients_Standardized.csv
P60716|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0C054|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0A9V5|D|./Calloni_2012_DnaK_clients_Standardized.csv
P42597|D|./Calloni_2012_DnaK_clients_Standardized.csv
P25437|D|./Calloni_2012_DnaK_clients_Standardized.csv
P13024|D|./Calloni_2012_DnaK_clients_Standardized.csv
P76245|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0ACJ8|D|./Calloni_2012_DnaK_clients_Standardized.csv
P77285|D|./Calloni_2012_DnaK_clients_Standardized.csv
P21179|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0A738|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0A915|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0A8D0|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AEI1|D|./Calloni_2012_DnaK_clients_Standardized.csv
P63389|D|./Calloni_2012_DnaK_clients_Standardized.csv
P09169|D|./Calloni_2012_DnaK_clients_Standardized.csv
P36659|D|./Calloni_2012_DnaK_clients_Standardized.csv
P77171|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AG76|D|./Calloni_2012_DnaK_clients_Standardized.csv
P77360|D|./Calloni_2012_DnaK_clients_Standardized.csv
P31134|D|./Calloni_2012_DnaK_clients_Standardized.csv
P26602|D|./Calloni_2012_DnaK_clients_Standardized.csv
P39280|D|./Calloni_2012_DnaK_clients_Standardized.csv
P30140|D|./Calloni_2012_DnaK_clients_Standardized.csv
P64636|D|./Calloni_2012_DnaK_clients_Standardized.csv
P23845|D|./Calloni_2012_DnaK_clients_Standardized.csv
P52045|D|./Calloni_2012_DnaK_clients_Standardized.csv
P21893|D|./Calloni_2012_DnaK_clients_Standardized.csv
P24188|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AFD1|D|./Calloni_2012_DnaK_clients_Standardized.csv
P52076|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AAH0|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0C058|D|./Calloni_2012_DnaK_clients_Standardized.csv
P30745|D|./Calloni_2012_DnaK_clients_Standardized.csv
P76104|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0ADI4|D|./Calloni_2012_DnaK_clients_Standardized.csv
P63201|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0ABT5|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AEL3|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0A9X1|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0A698|D|./Calloni_2012_DnaK_clients_Standardized.csv
P10100|D|./Calloni_2012_DnaK_clients_Standardized.csv
P33228|D|./Calloni_2012_DnaK_clients_Standardized.csv
P33602|D|./Calloni_2012_DnaK_clients_Standardized.csv
P16691|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AEK0|D|./Calloni_2012_DnaK_clients_Standardized.csv
P37177|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0DP89|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0ACK8|D|./Calloni_2012_DnaK_clients_Standardized.csv
P76586|D|./Calloni_2012_DnaK_clients_Standardized.csv
P46889|D|./Calloni_2012_DnaK_clients_Standardized.csv
P12282|D|./Calloni_2012_DnaK_clients_Standardized.csv
P02925|D|./Calloni_2012_DnaK_clients_Standardized.csv
P76002|D|./Calloni_2012_DnaK_clients_Standardized.csv
P77748|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AC41|D|./Calloni_2012_DnaK_clients_Standardized.csv
P09152|D|./Calloni_2012_DnaK_clients_Standardized.csv
P30750|D|./Calloni_2012_DnaK_clients_Standardized.csv
P10902|D|./Calloni_2012_DnaK_clients_Standardized.csv
P75829|D|./Calloni_2012_DnaK_clients_Standardized.csv
P23367|D|./Calloni_2012_DnaK_clients_Standardized.csv
P30855|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AFH0|D|./Calloni_2012_DnaK_clients_Standardized.csv
P37774|D|./Calloni_2012_DnaK_clients_Standardized.csv
P12999|D|./Calloni_2012_DnaK_clients_Standardized.csv
P27250|D|./Calloni_2012_DnaK_clients_Standardized.csv
P05020|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AED5|D|./Calloni_2012_DnaK_clients_Standardized.csv
P77611|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0ACZ2|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AFH8|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AAJ8|D|./Calloni_2012_DnaK_clients_Standardized.csv
P27294|D|./Calloni_2012_DnaK_clients_Standardized.csv
P39310|D|./Calloni_2012_DnaK_clients_Standardized.csv
P06149|D|./Calloni_2012_DnaK_clients_Standardized.csv
P06611|D|./Calloni_2012_DnaK_clients_Standardized.csv
P36667|D|./Calloni_2012_DnaK_clients_Standardized.csv
P52062|D|./Calloni_2012_DnaK_clients_Standardized.csv
P37691|D|./Calloni_2012_DnaK_clients_Standardized.csv
P33634|D|./Calloni_2012_DnaK_clients_Standardized.csv
P32160|D|./Calloni_2012_DnaK_clients_Standardized.csv
P37657|D|./Calloni_2012_DnaK_clients_Standardized.csv
P36680|D|./Calloni_2012_DnaK_clients_Standardized.csv
P23908|D|./Calloni_2012_DnaK_clients_Standardized.csv
Q46800|D|./Calloni_2012_DnaK_clients_Standardized.csv
P33599|D|./Calloni_2012_DnaK_clients_Standardized.csv
P60785|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0A959|D|./Calloni_2012_DnaK_clients_Standardized.csv
P08201|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AAN3|D|./Calloni_2012_DnaK_clients_Standardized.csv
P45771|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0ADN0|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AEA2|D|./Calloni_2012_DnaK_clients_Standardized.csv
P46068|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0AEM4|D|./Calloni_2012_DnaK_clients_Standardized.csv
P52129|D|./Calloni_2012_DnaK_clients_Standardized.csv
P27240|D|./Calloni_2012_DnaK_clients_Standardized.csv
P0A8V2|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P15254|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P00968|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0AC38|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0A853|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0A9C5|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P00350|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0AFG8|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P36683|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P07395|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0A9P0|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0A7D4|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0A749|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P25665|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0A6M8|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0A9M8|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P00959|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0A6K6|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0A9T0|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0A9A6|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0AEZ3|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P27302|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P06959|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0DTT0|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P26616|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P16659|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0CE47|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0CE48|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P00962|D|./Deuerling_2003_DnaK_clients_Standardized.csv
P0AB91|G|./Houry_1999_GroEL_clients_Standardized.csv
P00887|G|./Houry_1999_GroEL_clients_Standardized.csv
P25665|G|./Houry_1999_GroEL_clients_Standardized.csv
P0AEZ1|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A817|G|./Houry_1999_GroEL_clients_Standardized.csv
P00893|G|./Houry_1999_GroEL_clients_Standardized.csv
P09151|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A6J5|G|./Houry_1999_GroEL_clients_Standardized.csv
P69908|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A9P0|G|./Houry_1999_GroEL_clients_Standardized.csv
P07913|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A9S3|G|./Houry_1999_GroEL_clients_Standardized.csv
P0C8J8|G|./Houry_1999_GroEL_clients_Standardized.csv
P0C8J6|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A6P9|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A9B2|G|./Houry_1999_GroEL_clients_Standardized.csv
P0AF24|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A9M8|G|./Houry_1999_GroEL_clients_Standardized.csv
P37747|G|./Houry_1999_GroEL_clients_Standardized.csv
P0DMC7|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A7D7|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A786|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A8F0|G|./Houry_1999_GroEL_clients_Standardized.csv
P76422|G|./Houry_1999_GroEL_clients_Standardized.csv
P30139|G|./Houry_1999_GroEL_clients_Standardized.csv
P30140|G|./Houry_1999_GroEL_clients_Standardized.csv
P12998|G|./Houry_1999_GroEL_clients_Standardized.csv
P60716|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A7Z4|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A8V2|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A800|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A7K2|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A7R1|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A7V0|G|./Houry_1999_GroEL_clients_Standardized.csv
P08312|G|./Houry_1999_GroEL_clients_Standardized.csv
P07395|G|./Houry_1999_GroEL_clients_Standardized.csv
P00961|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A8M3|G|./Houry_1999_GroEL_clients_Standardized.csv
P0AFF6|G|./Houry_1999_GroEL_clients_Standardized.csv
P0AFG0|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A6H1|G|./Houry_1999_GroEL_clients_Standardized.csv
P09372|G|./Houry_1999_GroEL_clients_Standardized.csv
P0AFZ3|G|./Houry_1999_GroEL_clients_Standardized.csv
P0AES4|G|./Houry_1999_GroEL_clients_Standardized.csv
P0A7G6|G|./Houry_1999_GroEL_clients_Standardized.csv
P0AEZ3|G|./Houry_1999_GroEL_clients_Standardized.csv
P0AAH0|G|./Houry_1999_GroEL_clients_Standardized.csv
P0ADP0|G|./Houry_1999_GroEL_clients_Standardized.csv
P39407|G|./Houry_1999_GroEL_clients_Standardized.csv
P75957|G|./Houry_1999_GroEL_clients_Standardized.csv
P0CE47|G|./Houry_1999_GroEL_clients_Standardized.csv
P0CE48|G|./Houry_1999_GroEL_clients_Standardized.csv
P0AGG4|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A862|G|./Kerner_2005_GroEL_clients_Standardized.csv
P69783|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6Q3|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A7A9|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AE08|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A805|G|./Kerner_2005_GroEL_clients_Standardized.csv
P09372|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0ABP8|G|./Kerner_2005_GroEL_clients_Standardized.csv
P30139|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6L0|G|./Kerner_2005_GroEL_clients_Standardized.csv
P31057|G|./Kerner_2005_GroEL_clients_Standardized.csv
P62707|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6P1|G|./Kerner_2005_GroEL_clients_Standardized.csv
P02925|G|./Kerner_2005_GroEL_clients_Standardized.csv
P00810|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9B2|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A7Z4|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A910|G|./Kerner_2005_GroEL_clients_Standardized.csv
P76116|G|./Kerner_2005_GroEL_clients_Standardized.csv
P06996|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A799|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A953|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6A3|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9T0|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A825|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6P9|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A7D4|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A850|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AD61|G|./Kerner_2005_GroEL_clients_Standardized.csv
P00350|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A8M0|G|./Kerner_2005_GroEL_clients_Standardized.csv
P23843|G|./Kerner_2005_GroEL_clients_Standardized.csv
P06959|G|./Kerner_2005_GroEL_clients_Standardized.csv
P17315|G|./Kerner_2005_GroEL_clients_Standardized.csv
P05055|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6M8|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AFG8|G|./Kerner_2005_GroEL_clients_Standardized.csv
P69776|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A707|G|./Kerner_2005_GroEL_clients_Standardized.csv
P63020|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9P0|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9L5|G|./Kerner_2005_GroEL_clients_Standardized.csv
P64530|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AC69|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6Z6|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AF48|G|./Kerner_2005_GroEL_clients_Standardized.csv
P39177|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A738|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AGK8|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6W5|G|./Kerner_2005_GroEL_clients_Standardized.csv
P23869|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AEZ9|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0ABT2|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AFD1|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9H1|G|./Kerner_2005_GroEL_clients_Standardized.csv
P45578|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6D7|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A8W8|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AFY8|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AFG0|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A7X6|G|./Kerner_2005_GroEL_clients_Standardized.csv
P13857|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A776|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A7D1|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0ACB4|G|./Kerner_2005_GroEL_clients_Standardized.csv
P25397|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A8Y3|G|./Kerner_2005_GroEL_clients_Standardized.csv
P30137|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AFR4|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6P7|G|./Kerner_2005_GroEL_clients_Standardized.csv
P14374|G|./Kerner_2005_GroEL_clients_Standardized.csv
P75849|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AED5|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AC59|G|./Kerner_2005_GroEL_clients_Standardized.csv
P76344|G|./Kerner_2005_GroEL_clients_Standardized.csv
P61517|G|./Kerner_2005_GroEL_clients_Standardized.csv
P03813|G|./Kerner_2005_GroEL_clients_Standardized.csv
P27294|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AGJ2|G|./Kerner_2005_GroEL_clients_Standardized.csv
P08203|G|./Kerner_2005_GroEL_clients_Standardized.csv
P23836|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AEK2|G|./Kerner_2005_GroEL_clients_Standardized.csv
P45577|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AE88|G|./Kerner_2005_GroEL_clients_Standardized.csv
P08244|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AA16|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A722|G|./Kerner_2005_GroEL_clients_Standardized.csv
P75736|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AAH0|G|./Kerner_2005_GroEL_clients_Standardized.csv
P39408|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9D4|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A715|G|./Kerner_2005_GroEL_clients_Standardized.csv
P76550|G|./Kerner_2005_GroEL_clients_Standardized.csv
Q99390|G|./Kerner_2005_GroEL_clients_Standardized.csv
P77395|G|./Kerner_2005_GroEL_clients_Standardized.csv
P32677|G|./Kerner_2005_GroEL_clients_Standardized.csv
P77739|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6Y5|G|./Kerner_2005_GroEL_clients_Standardized.csv
P37765|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0ACI0|G|./Kerner_2005_GroEL_clients_Standardized.csv
P77333|G|./Kerner_2005_GroEL_clients_Standardized.csv
P27305|G|./Kerner_2005_GroEL_clients_Standardized.csv
P76187|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A717|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0ACQ4|G|./Kerner_2005_GroEL_clients_Standardized.csv
P76250|G|./Kerner_2005_GroEL_clients_Standardized.csv
P30177|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0ABD5|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9F3|G|./Kerner_2005_GroEL_clients_Standardized.csv
P32695|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9X4|G|./Kerner_2005_GroEL_clients_Standardized.csv
P30745|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9S3|G|./Kerner_2005_GroEL_clients_Standardized.csv
P39406|G|./Kerner_2005_GroEL_clients_Standardized.csv
P76071|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0C0K3|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9T4|G|./Kerner_2005_GroEL_clients_Standardized.csv
P05020|G|./Kerner_2005_GroEL_clients_Standardized.csv
Q46851|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AB71|G|./Kerner_2005_GroEL_clients_Standardized.csv
P29680|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0CE53|G|./Kerner_2005_GroEL_clients_Standardized.csv
P02931|G|./Kerner_2005_GroEL_clients_Standardized.csv
P23721|G|./Kerner_2005_GroEL_clients_Standardized.csv
P33667|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AEJ2|G|./Kerner_2005_GroEL_clients_Standardized.csv
P77581|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AFG6|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6B7|G|./Kerner_2005_GroEL_clients_Standardized.csv
P13033|G|./Kerner_2005_GroEL_clients_Standardized.csv
P23893|G|./Kerner_2005_GroEL_clients_Standardized.csv
P31666|G|./Kerner_2005_GroEL_clients_Standardized.csv
P09053|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A8J8|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AG30|G|./Kerner_2005_GroEL_clients_Standardized.csv
P00393|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0ABH7|G|./Kerner_2005_GroEL_clients_Standardized.csv
P37339|G|./Kerner_2005_GroEL_clients_Standardized.csv
P76085|G|./Kerner_2005_GroEL_clients_Standardized.csv
P31979|G|./Kerner_2005_GroEL_clients_Standardized.csv
P24182|G|./Kerner_2005_GroEL_clients_Standardized.csv
P36928|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AAZ4|G|./Kerner_2005_GroEL_clients_Standardized.csv
P27306|G|./Kerner_2005_GroEL_clients_Standardized.csv
P69908|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A853|G|./Kerner_2005_GroEL_clients_Standardized.csv
P77730|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0ABF1|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AAG8|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0DTT0|G|./Kerner_2005_GroEL_clients_Standardized.csv
P33599|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6Y8|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6U3|G|./Kerner_2005_GroEL_clients_Standardized.csv
P76104|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A8M3|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AG24|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9M0|G|./Kerner_2005_GroEL_clients_Standardized.csv
P21499|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9Q7|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AES4|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A705|G|./Kerner_2005_GroEL_clients_Standardized.csv
P27249|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AFG3|G|./Kerner_2005_GroEL_clients_Standardized.csv
P15254|G|./Kerner_2005_GroEL_clients_Standardized.csv
P43329|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A8V2|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A8T7|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AAR3|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AEU7|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A832|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AFX4|G|./Kerner_2005_GroEL_clients_Standardized.csv
P26602|G|./Kerner_2005_GroEL_clients_Standardized.csv
P77475|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A8E1|G|./Kerner_2005_GroEL_clients_Standardized.csv
P37745|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A948|G|./Kerner_2005_GroEL_clients_Standardized.csv
P21515|G|./Kerner_2005_GroEL_clients_Standardized.csv
P64588|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0ACJ8|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9R7|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6T5|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A8I5|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0ACK8|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9N4|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A873|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0ACL5|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0ADG4|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AFQ7|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A8U2|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0C8J6|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6L2|G|./Kerner_2005_GroEL_clients_Standardized.csv
P36548|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6C1|G|./Kerner_2005_GroEL_clients_Standardized.csv
P29368|G|./Kerner_2005_GroEL_clients_Standardized.csv
P76143|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6L4|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A894|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AEZ1|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9E0|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A8S1|G|./Kerner_2005_GroEL_clients_Standardized.csv
P33371|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0ACB2|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0ABT5|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AA39|G|./Kerner_2005_GroEL_clients_Standardized.csv
P60716|G|./Kerner_2005_GroEL_clients_Standardized.csv
P22333|G|./Kerner_2005_GroEL_clients_Standardized.csv
P77735|G|./Kerner_2005_GroEL_clients_Standardized.csv
P75823|G|./Kerner_2005_GroEL_clients_Standardized.csv
