organism,gene,<pLDDT>,std
Ecoli,P0A7X6,90.10994505494509,11.400268094845124
Ecoli,P0A7Y0,94.43331858407086,6.266670656009742
Ecoli,P0A7Y4,95.56948387096776,6.662346849276345
Ecoli,P0A7Y8,78.94941176470586,11.118523365935475
Ecoli,P0A7Z0,97.75310502283112,2.014781323987979
Ecoli,P0A7Z4,84.76711246200605,12.322569472713258
Ecoli,P0A800,91.5046153846154,7.4996586453735326
Ecoli,P0A805,89.82383783783784,6.733304788817215
Ecoli,P0A809,90.3897044334976,13.10707720352041
Ecoli,P0A812,91.42187499999996,12.149278750730286
Ecoli,P0A814,90.1104046242775,10.181628664610828
Ecoli,P0A817,96.1290885416667,5.087295957463753
Ecoli,P0A821,94.45619870410368,6.097719559170276
Ecoli,P0A823,97.04833333333332,2.7701027858988274
Ecoli,P0A825,97.85812949640292,1.7621238418652678
Ecoli,P0A828,84.44528662420385,14.320935259307824
Ecoli,P0A830,86.19960280373824,12.865317176703744
Ecoli,P0A832,89.21012500000003,11.861932915186085
Ecoli,P0A836,94.93007731958764,4.785085209057328
Ecoli,P0A840,96.94387351778656,3.480859012120876
Ecoli,P0A843,83.73134328358206,13.703322823481331
Ecoli,P0A847,96.31010666666666,4.739256705640195
Ecoli,P0A850,88.63388888888895,5.667305900764446
Ecoli,P0A853,96.76825902335445,3.2281706454811823
Ecoli,P0A855,94.28353488372083,12.55455346162802
Ecoli,P0A858,97.16509803921572,3.973677494906396
Ecoli,P0A862,94.71767857142852,5.031219436253132
Ecoli,P0A867,97.60161392405068,1.701410134530199
Ecoli,P0A870,97.82454258675077,2.208353125961396
Ecoli,P0A873,95.0503137254902,6.707800602372148
Ecoli,P0A877,95.20966417910458,7.400361949038476
Ecoli,P0A879,97.0371032745592,3.838215360104672
Ecoli,P0A881,92.66583333333334,11.465815466226358
Ecoli,P0A884,97.73071969696971,1.839221223591387
Ecoli,P0A887,90.30270916334662,9.651711356161924
Ecoli,P0A890,92.77481481481482,6.5471441538005495
Ecoli,P0A894,89.77859154929575,9.890852054009036
Ecoli,P0A898,94.4124516129032,6.700261366296911
Ecoli,P0A8A0,91.96577235772358,8.495516273963998
Ecoli,P0A8A2,92.75579831932777,9.474682850575464
Ecoli,P0A8A4,90.98231046931406,9.394128499089174
Ecoli,P0A8A8,96.16986666666668,4.189398204462731
Ecoli,P0A8B2,89.40655737704921,10.802039963975318
Ecoli,P0A8B5,88.11908256880737,13.29149687080341
Ecoli,P0A8C1,90.03383177570095,12.997773256083535
Ecoli,P0A8C4,91.8916666666666,12.452670326636326
Ecoli,P0A8C8,77.55247058823528,12.011216415440474
Ecoli,P0A8D0,92.913355704698,7.632966526914091
Ecoli,P0A8D3,90.64006578947372,7.92821954333069
Ecoli,P0A8D6,95.89751412429376,7.881473343798705
Ecoli,P0A8D9,82.23225165562918,9.174252927860206
Ecoli,P0A8E1,94.62222222222223,5.251298099365056
Ecoli,P0A8E5,89.25341666666667,14.299583356158395
Ecoli,P0A8E7,96.77319018404906,2.298749915153665
Ecoli,P0A8F0,97.29596153846153,2.947807209549932
Ecoli,P0A8F4,95.31521126760558,8.315783317608327
Ecoli,P0A8F8,88.56182763744425,14.25707520985229
Ecoli,P0A8G0,84.17873770491806,10.415129673294
Ecoli,P0A8G3,97.66372340425542,2.6011359155481224
Ecoli,P0A8G6,97.7765151515151,2.72845452929993
Ecoli,P0A8G9,84.24574999999999,17.197433876526464
Ecoli,P0A8H3,86.45233463035021,14.08487474190049
Ecoli,P0A8H6,73.2194674556213,16.528658284531467
Ecoli,P0A8H8,87.44876923076922,15.65293214190406
Ecoli,P0A8I1,86.35840579710143,15.320361096435809
Ecoli,P0A8I3,97.51957364341088,2.295040535269505
Ecoli,P0A8I5,94.10686192468629,6.78170303170405
Ecoli,P0A8I8,96.91793548387092,2.776693948954449
Ecoli,P0A8J2,81.15027932960892,15.77585278857822
Ecoli,P0A8J4,86.7109195402299,11.324074612131117
Ecoli,P0A8J8,89.17123515439437,13.6258292133838
Ecoli,P0A8K1,90.86341614906836,14.36528714176397
Ecoli,P0A8K5,94.62106060606058,7.419880977724617
Ecoli,P0A8K8,79.35886206896554,13.412936823170172
Ecoli,P0A8L1,96.7569534883721,3.4408601916238597
Ecoli,P0A8L5,92.93274509803916,10.504408550717384
Ecoli,P0A8L7,86.07128440366968,7.29001882693702
Ecoli,P0A8M0,95.81141630901293,4.414575221798646
Ecoli,P0A8M3,94.3419470404984,4.675257446423855
Ecoli,P0A8M6,92.24981651376146,11.759267044940458
Ecoli,P0A8N0,94.75033333333332,5.5725639122001605
Ecoli,P0A8N3,95.1568514851484,8.877900328640218
Ecoli,P0A8N5,94.6303762376238,9.516944994937347
Ecoli,P0A8N7,96.03058461538458,5.805800173811088
Ecoli,P0A8P1,95.87760683760692,5.200774621720899
Ecoli,P0A8P3,79.60087912087911,15.429646620436325
Ecoli,P0A8P6,89.07130872483222,10.537271813924509
Ecoli,P0A8P8,86.8626174496645,14.32697474100845
Ecoli,P0A8Q0,95.5980916030534,4.670739208622941
Ecoli,P0A8Q3,96.53193277310926,3.1041285268891383
Ecoli,P0A8Q6,92.04,13.13979365737874
Ecoli,P0A8R0,97.56708074534156,3.574223390390123
Ecoli,P0A8R4,89.72180555555558,13.059166462083772
Ecoli,P0A8R7,72.40977337110478,12.011715737678928
Ecoli,P0A8R9,89.83028673835125,10.11191879466483
Ecoli,P0A8S1,91.26804713804718,8.788221430811237
Ecoli,P0A8S5,94.1501801801802,3.5835117865428967
Ecoli,P0A8S9,87.26068965517243,14.039065429901855
Ecoli,P0A8T1,87.23993174061431,14.817784374991309
Ecoli,P0A8T5,84.35798076923075,11.174508368105547
Ecoli,P0A8T7,85.91599147121542,11.65472607732086
Ecoli,P0A8U0,97.50524861878452,3.277023236380825
Ecoli,P0A8U2,89.60342105263157,12.58224049565036
Ecoli,P0A8U6,94.32019047619043,6.020707280228379
Ecoli,P0A8V0,96.93206557377052,3.4623964972106824
Ecoli,P0A8V2,90.17981371087942,6.34874144406335
Ecoli,P0A8V6,91.98435146443508,13.945575575640005
Ecoli,P0A8W0,88.46269961977187,14.614470221678992
Ecoli,P0A8W2,93.8928472222222,7.068749758148581
Ecoli,P0A8W5,88.25203208556152,11.493982807991944
Ecoli,P0A8W8,95.58853658536589,4.099273469819845
Ecoli,P0A8X0,87.82010928961746,16.103616434923484
Ecoli,P0A8X2,92.98764397905762,13.173405988552
Ecoli,P0A8X4,82.05036363636366,17.73589395585188
Ecoli,P0A8Y1,96.46448888888892,3.915657779974719
Ecoli,P0A8Y3,94.57959798994976,7.674457330376843
Ecoli,P0A8Y5,97.68499999999996,1.8852638581415635
Ecoli,P0A8Y8,98.07211678832118,1.617410036829375
Ecoli,P0A8Z0,94.57946969696968,10.26650270292088
Ecoli,P0A8Z3,96.32985074626872,7.546374436900308
Ecoli,P0A8Z7,97.07062176165805,4.2781214252840725
Ecoli,P0A901,91.1453672316384,13.68935831512311
Ecoli,P0A903,87.36880813953489,12.165807738902243
Ecoli,P0A905,69.78200000000002,16.991206659385185
Ecoli,P0A908,88.57576612903229,17.379228059998333
Ecoli,P0A910,79.70156069364155,18.248074184337035
Ecoli,P0A912,83.72213872832373,21.828841941627285
Ecoli,P0A915,89.2899528301887,17.00763955696562
Ecoli,P0A917,79.63128654970755,15.13081069417361
Ecoli,P0A921,92.50138408304498,14.701184172623432
Ecoli,P0A924,90.43110236220473,5.893649755984393
Ecoli,P0A927,89.42183673469393,18.73609915623826
Ecoli,P0A930,87.8341952506596,12.502766958090325
Ecoli,P0A932,93.06488126649084,8.283799726856163
Ecoli,P0A935,91.0216438356164,14.64116342163082
Ecoli,P0A937,91.46584070796462,9.149150037960023
Ecoli,P0A940,91.2992839506172,9.85649608343801
Ecoli,P0A944,97.0122972972973,4.079719633748463
Ecoli,P0A948,94.1360824742268,10.190929518292542
Ecoli,P0A951,90.03575268817212,15.72168195751477
Ecoli,P0A953,97.89519704433492,2.398438600380301
Ecoli,P0A955,97.88483568075114,3.95252074987134
Ecoli,P0A959,96.19488888888884,4.5828785821539535
Ecoli,P0A962,96.0510650887574,4.957685927240641
Ecoli,P0A964,74.97251497005986,14.625727914473828
Ecoli,P0A968,86.04945945945947,13.208716807768116
Ecoli,P0A972,91.08652173913042,5.8826302472906615
Ecoli,P0A976,88.98000000000003,7.107028714087002
Ecoli,P0A978,88.60542857142859,8.209335745829568
Ecoli,P0A982,88.22557142857139,7.726186572895045
Ecoli,P0A986,87.70628571428573,8.70491407546476
Ecoli,P0A988,95.39868852459018,4.05889489741099
Ecoli,P0A991,97.2619428571428,2.6307194447022844
Ecoli,P0A993,93.14298192771084,8.64729979929865
Ecoli,P0A996,96.57002525252534,3.935605051396092
Ecoli,P0A998,95.899393939394,7.124917666464832
Ecoli,P0A9A2,94.54311377245509,6.815512501910809
Ecoli,P0A9A6,82.52976501305483,19.134693265578044
Ecoli,P0A9A9,93.06547297297294,7.531746982880824
Ecoli,P0A9B2,98.34069486404834,1.436999791001788
Ecoli,P0A9B6,97.12690265486728,2.8355476586450155
Ecoli,P0A9C0,92.83924354243548,10.549639313700451
Ecoli,P0A9C3,97.79537572254335,1.8854971294877536
Ecoli,P0A9C5,96.06420042643924,5.666221731485831
Ecoli,P0A9C9,96.05232142857136,4.252326880271985
Ecoli,P0A9D2,98.10721393034832,1.8681627441984072
Ecoli,P0A9D4,95.1253113553114,11.020800845523173
Ecoli,P0A9D8,96.33901459854025,6.471359539112196
Ecoli,P0A9E0,86.88263698630132,13.093103626216788
Ecoli,P0A9E2,94.3555140186916,5.654242511658357
Ecoli,P0A9E5,90.08200000000012,16.198709454768302
Ecoli,P0A9E9,92.195296803653,10.376948253166434
Ecoli,P0A9F1,91.05767741935485,12.659257422004927
Ecoli,P0A9F3,93.55611111111116,5.645803560123763
Ecoli,P0A9F6,91.45219672131157,10.76732897273982
Ecoli,P0A9F9,87.71025236593063,14.82635731492017
Ecoli,P0A9G2,89.5109634551495,9.737525629442343
Ecoli,P0A9G4,94.12577777777776,10.854553880773604
Ecoli,P0A9G6,96.63200460829496,5.193208644723273
Ecoli,P0A9G8,91.87938931297712,9.91517471875293
Ecoli,P0A9H1,96.28089285714287,6.725749633414669
Ecoli,P0A9H3,96.98772027972036,4.713338754583938
Ecoli,P0A9H5,94.54948979591828,9.347772884647824
Ecoli,P0A9H7,92.7600261780104,10.463852901230108
Ecoli,P0A9H9,82.44948598130838,18.25312533006948
Ecoli,P0A9I1,95.33960264900668,3.9531392305213617
Ecoli,P0A9I3,88.19310526315789,15.430055269521835
Ecoli,P0A9I5,82.39597701149427,15.484397520542547
Ecoli,P0A9I8,95.68685185185188,5.026176782816756
Ecoli,P0A9J0,90.64308793456038,9.454551001313565
Ecoli,P0A9J4,94.7443564356436,10.075425262627313
Ecoli,P0A9J6,95.4053074433657,5.871810473679469
Ecoli,P0A9J8,92.74137305699485,6.268489123124903
Ecoli,P0A9K1,74.21084745762711,24.218289135699628
Ecoli,P0A9K3,84.79982658959531,14.027133037139311
Ecoli,P0A9K7,90.30717842323648,14.05870381772641
Ecoli,P0A9K9,72.43785714285713,17.600302220851383
Ecoli,P0A9L3,95.05063106796116,5.287145621699312
Ecoli,P0A9L5,81.93892473118277,7.234122764864466
Ecoli,P0A9L8,96.21784386617108,3.275603721103029
Ecoli,P0A9M0,86.75011479591842,10.517686664254366
Ecoli,P0A9M2,93.37494382022469,11.620261133772708
Ecoli,P0A9M5,94.58763157894737,10.15033676760751
Ecoli,P0A9M8,87.22893557422974,10.787151735489624
Ecoli,P0A9N0,86.8561111111111,9.078854148752528
Ecoli,P0A9N4,96.31166666666658,3.4529511453923187
Ecoli,P0A9N8,97.6675974025974,1.565292825679312
Ecoli,P0A9P0,97.18289029535866,2.9543864050186435
Ecoli,P0A9P4,96.71367601246104,4.298328394315022
Ecoli,P0A9P6,79.24888712241652,20.96422925984728
Ecoli,P0A9P9,97.27531496062988,4.208093497660404
Ecoli,P0A9Q1,91.090756302521,12.086016411759395
Ecoli,P0A9Q5,90.92039473684213,15.508137884145102
Ecoli,P0A9Q7,94.6294500561165,9.70907677132248
Ecoli,P0A9Q9,97.888583106267,2.442449669948658
Ecoli,P0A9R2,85.62352112676055,11.76612326196487
Ecoli,P0A9R4,96.30774774774773,6.569428744301813
Ecoli,P0A9R7,92.01774774774776,8.717979525063813
Ecoli,P0A9S1,98.41219895287946,1.1337640050100788
Ecoli,P0A9S3,97.34930635838153,2.4114940524712223
Ecoli,P0A9S5,97.22280653950963,3.178855555234801
Ecoli,P0A9S7,90.43988235294124,10.52986101177673
Ecoli,P0A9T0,95.61636585365848,6.495014877303592
Ecoli,P0A9T4,96.6407225433525,4.419321319277182
Ecoli,P0A9T6,95.18955752212388,9.091034228515277
Ecoli,P0A9T8,94.8685087719298,5.392394454384568
Ecoli,P0A9U1,90.582785467128,6.7974375152733
Ecoli,P0A9U3,91.5043396226416,6.142749494839796
Ecoli,P0A9U6,89.78659459459463,11.932914452141729
Ecoli,P0A9U8,96.5552219321148,3.4646124330232744
Ecoli,P0A9V1,94.86190871369288,5.375156746529174
Ecoli,P0A9V5,73.39864583333333,13.799326041799986
Ecoli,P0A9V8,97.4031208053691,2.1545550293895506
Ecoli,P0A9W0,90.52864541832676,11.765575070129191
Ecoli,P0A9W3,88.00509909909907,8.82286945106521
Ecoli,P0A9W6,89.96404761904762,7.832012622054318
Ecoli,P0A9W9,96.65271739130438,9.134262196622892
Ecoli,P0A9X1,85.54007968127489,15.652188574284608
Ecoli,P0A9X4,90.65077809798272,11.89733482976856
Ecoli,P0A9X9,87.95542857142856,8.319752002779596
Ecoli,P0A9Y6,90.10507246376812,6.5099635171596
Ecoli,P0A9Z1,93.95464285714289,7.143655767853869
Ecoli,P0AA04,96.9304705882353,2.8754440704134936
Ecoli,P0AA10,94.02661971830987,3.4713024481268917
Ecoli,P0AA16,86.1068619246861,14.59378955240083
Ecoli,P0AA25,95.3076146788991,6.803364372669412
Ecoli,P0AA31,86.89402597402601,7.501737506052511
Ecoli,P0AA37,96.85442922374432,6.069212297837636
Ecoli,P0AA39,91.32269592476489,11.675865561881782
Ecoli,P0AA41,90.01100000000008,14.960280738316069
Ecoli,P0AA43,95.7545887445887,3.415813072084464
Ecoli,P0AA47,85.77267699115052,11.64363389632268
Ecoli,P0AA49,84.18713375796183,11.953439797600003
Ecoli,P0AA53,87.29498360655732,12.499649677047415
Ecoli,P0AA57,90.72701612903228,12.58554489444388
Ecoli,P0AA60,74.16936073059364,12.758556536228472
Ecoli,P0AA63,74.7240454545455,13.021944712247974
Ecoli,P0AA67,80.53837288135601,13.73612402081449
Ecoli,P0AA70,89.82281045751643,10.581540713243722
Ecoli,P0AA73,89.635015576324,11.518763404029654
Ecoli,P0AA76,86.99393023255806,10.26943639425249
Ecoli,P0AA78,85.52000000000008,13.94616592406248
Ecoli,P0AA80,88.00664414414412,11.621531847263949
Ecoli,P0AA82,90.75007159904528,10.21742520399193
Ecoli,P0AA84,86.73135593220339,15.08573986631051
Ecoli,P0AA86,92.5174054054054,10.601576362795628
Ecoli,P0AA89,88.64436956521736,9.995991122224725
Ecoli,P0AA91,79.65922279792747,18.086201705777555
Ecoli,P0AA93,87.66417699115043,10.177562388954613
Ecoli,P0AA95,88.63208695652173,12.62245614462072
Ecoli,P0AA97,95.46110497237568,6.740814818283852
Ecoli,P0AA99,87.26556910569106,18.89081583865828
Ecoli,P0AAA1,93.94279411764704,5.876781877194547
Ecoli,P0AAA3,89.32215384615377,16.461428310678674
Ecoli,P0AAA5,62.417236842105225,12.508032534786366
Ecoli,P0AAA7,80.74043269230768,9.14831422602886
Ecoli,P0AAA9,73.05326241134748,25.81604414808673
Ecoli,P0AAB2,95.6030612244898,6.822512316029486
Ecoli,P0AAB4,92.46239436619712,9.206859621278255
Ecoli,P0AAB6,94.58801346801344,5.301036341073404
Ecoli,P0AAB8,84.00021126760561,11.293301421533895
Ecoli,P0AAC0,89.3602848101266,11.901612920472443
Ecoli,P0AAC4,91.2585042735043,10.51879331102514
Ecoli,P0AAC6,85.95990867579907,10.972993122838076
Ecoli,P0AAC8,93.98028037383176,5.263446590861206
Ecoli,P0AAD2,89.19891304347827,9.170858805694506
Ecoli,P0AAD4,91.27585607940456,5.313610357973082
Ecoli,P0AAD6,88.6655710955711,11.451703020211763
Ecoli,P0AAD8,87.28200902934545,9.68190685469725
Ecoli,P0AAE0,85.95010638297879,13.924249312794313
Ecoli,P0AAE2,86.1777242888402,9.726345668995108
Ecoli,P0AAE5,89.0403913043478,8.160675740558075
Ecoli,P0AAE8,91.45288288288296,8.338139754877533
Ecoli,P0AAF1,91.100569476082,8.760034813073888
Ecoli,P0AAF3,89.15960317460312,10.363956880626336
Ecoli,P0AAF6,95.35210743801652,3.059821758708935
Ecoli,P0AAG0,92.77819571865444,6.931643753380126
Ecoli,P0AAG3,95.88190871369292,3.965217403107612
Ecoli,P0AAG5,89.33775716694767,7.902794275716888
Ecoli,P0AAG8,90.0059683794465,10.626184749152012
Ecoli,P0AAH0,93.7482879377432,9.387755135557448
Ecoli,P0AAH4,92.41575757575762,6.352833264511594
Ecoli,P0AAH8,90.22914179104474,11.129517379441854
Ecoli,P0AAI1,90.76145098039208,11.655094848772
Ecoli,P0AAI3,82.12582298136641,16.791036403845006
Ecoli,P0AAI5,97.96256658595637,2.6512232452076736
Ecoli,P0AAI9,97.52216828478966,3.2352784563506787
Ecoli,P0AAJ1,96.92141463414644,3.997841057466073
Ecoli,P0AAJ3,92.78578231292516,10.086774625576313
Ecoli,P0AAJ5,95.13736666666668,9.314984526676476
Ecoli,P0AAJ8,89.36503048780487,14.579147320211712
Ecoli,P0AAK1,86.77586206896554,14.754173180062663
Ecoli,P0AAK4,93.80988571428568,5.884984086743523
Ecoli,P0AAK7,88.85004484304926,18.247481932008476
Ecoli,P0AAL0,89.55719512195121,15.616051449209769
Ecoli,P0AAL3,89.83701298701303,12.447412331956231
Ecoli,P0AAL6,85.01379807692304,17.000860654050957
Ecoli,P0AAL9,93.17467889908256,8.834159261130775
Ecoli,P0AAM1,76.41923404255321,16.93228989580077
Ecoli,P0AAM3,86.64144444444446,14.491956279345764
Ecoli,P0AAM7,90.10341463414628,10.74536760309481
Ecoli,P0AAN1,73.80209876543206,16.94768065387712
Ecoli,P0AAN3,89.11186206896555,13.409889839152909
Ecoli,P0AAN5,84.62666666666667,12.66865548296392
Ecoli,P0AAN9,88.04058139534884,9.187191963467802
Ecoli,P0AAP1,89.99867924528304,14.40026939445806
Ecoli,P0AAP3,88.69780219780216,10.601734546263916
Ecoli,P0AAP5,93.55753623188409,6.521804395808699
Ecoli,P0AAP7,66.48166666666664,14.00649912756423
Ecoli,P0AAQ0,79.32571428571431,14.31689108026186
Ecoli,P0AAQ2,84.95643478260867,11.624033288747956
Ecoli,P0AAQ6,95.25555555555556,4.958044735310577
Ecoli,P0AAR0,88.21967741935481,13.332364934048702
Ecoli,P0AAR3,97.18622641509434,3.3895953783953847
Ecoli,P0AAR5,75.48056,11.702211504087591
Ecoli,P0AAR8,74.13845528455283,21.00376702692094
Ecoli,P0AAS0,88.09871794871799,6.949604279266251
Ecoli,P0AAS3,82.9296052631579,10.995175789120267
Ecoli,P0AAS5,95.44380073800733,4.897075256823788
Ecoli,P0AAS7,90.5592857142857,3.757222500513823
Ecoli,P0AAS9,80.63553846153846,12.694489298755308
Ecoli,P0AAT2,96.48557377049175,3.689569269182908
Ecoli,P0AAT4,89.29197590361447,9.51520343118153
Ecoli,P0AAT6,94.40371428571432,5.149513015744279
Ecoli,P0AAT9,87.41475,9.506771202017012
Ecoli,P0AAU2,76.6623529411765,7.7037542638498975
Ecoli,P0AAU5,89.00324074074072,6.279671173967233
Ecoli,P0AAU7,83.92701030927833,11.61749082735188
Ecoli,P0AAV0,89.84783505154643,7.006361796415921
Ecoli,P0AAV4,93.24784403669716,6.126029846654149
Ecoli,P0AAV6,60.02134920634922,9.665166086582762
Ecoli,P0AAV8,95.26422857142856,4.526545495097081
Ecoli,P0AAW1,91.29031620553368,10.450751656062538
Ecoli,P0AAW5,61.86360294117646,6.391336469922081
Ecoli,P0AAW9,88.18448979591838,14.592142148937349
Ecoli,P0AAX3,77.58709302325583,15.694785303900552
Ecoli,P0AAX6,77.32162790697673,17.202161023009484
Ecoli,P0AAX8,91.68281045751634,14.717505248131545
Ecoli,P0AAY1,86.22094488188978,10.646700160333651
Ecoli,P0AAY4,66.69765957446806,9.853934350399475
Ecoli,P0AAY6,91.0293670886076,15.842148144341763
Ecoli,P0AAZ0,79.82481481481483,16.0256131109855
Ecoli,P0AAZ4,89.9569574944072,12.69233280354546
Ecoli,P0AAZ7,83.31750000000001,12.21987515279923
Ecoli,P0AB01,93.7900772200771,10.441731649472558
Ecoli,P0AB03,94.8717845117845,4.593922919678634
Ecoli,P0AB06,90.43950549450553,15.372275753556348
Ecoli,P0AB10,89.3267914438503,14.347819651173506
Ecoli,P0AB12,92.01783783783786,2.8535983780891745
Ecoli,P0AB14,93.01040000000002,8.81114906467936
Ecoli,P0AB18,94.67834862385324,7.891684453365386
Ecoli,P0AB20,89.47152380952379,13.156168843184762
Ecoli,P0AB24,91.90253333333342,14.588737235126128
Ecoli,P0AB26,90.28247311827955,13.481573617980183
Ecoli,P0AB28,90.96849710982656,12.034292909589938
Ecoli,P0AB31,76.4568,9.85602180192394
Ecoli,P0AB33,78.58726190476192,17.265222913844443
Ecoli,P0AB35,67.96519553072628,17.835545493825705
Ecoli,P0AB38,77.04713615023473,18.720785284210688
Ecoli,P0AB40,73.83094117647057,14.99137388229954
Ecoli,P0AB43,75.7061111111111,15.579116175267105
Ecoli,P0AB46,65.25211009174312,15.153864379730209
Ecoli,P0AB49,73.42097826086952,11.96906556773522
Ecoli,P0AB52,97.3707692307692,2.1989543567306886
Ecoli,P0AB55,98.22571428571428,0.8393620026118481
Ecoli,P0AB58,93.6889717223651,7.079929920769344
Ecoli,P0AB61,88.33253012048195,11.414875819912917
Ecoli,P0AB65,90.5395652173913,6.299826759702876
Ecoli,P0AB67,90.27963203463206,10.74557547499639
Ecoli,P0AB71,94.74838440111417,10.12693070597133
Ecoli,P0AB74,95.98667832167828,5.302268792796958
Ecoli,P0AB77,97.25007537688444,3.161649551067537
Ecoli,P0AB80,95.71734627831724,6.948568762305848
Ecoli,P0AB83,97.22526066350709,2.8999405621164187
Ecoli,P0AB85,90.63507122507129,14.807578002680527
Ecoli,P0AB87,96.24348837209308,6.738659063255465
Ecoli,P0AB89,96.9432236842106,4.762327392733453
Ecoli,P0AB91,96.99008571428573,4.0815082987362725
Ecoli,P0AB93,94.00869463869466,3.866397246360134
Ecoli,P0AB96,96.86148936170206,4.827610003840162
Ecoli,P0AB98,57.06258302583026,12.845368684822198
Ecoli,P0ABA0,90.69506410256412,9.463558682895606
Ecoli,P0ABA4,77.5172316384181,7.08094456636919
Ecoli,P0ABA6,90.79020905923346,10.218632088892374
Ecoli,P0ABB0,92.4867641325536,7.096842038334804
