Entry	Entry Name	Length
P0AD44	YFHG_ECOLI	237
P0AD47	YPHA_ECOLI	140
P0AD72	LPF_ECOLI	15
P0AD79	LPL_ECOLI	28
P0AD83	LPPY_ECOLI	44
P0AD86	LPT_ECOLI	21
P0AD92	LPW_ECOLI	14
P0ADA5	YAJG_ECOLI	192
P0ADA7	OSMB_ECOLI	72
P0ADB1	OSME_ECOLI	112
P0ADD7	YJJQ_ECOLI	241
P0ADE2	YTFK_ECOLI	68
P0ADF3	LPRH_ECOLI	33
P0ADI7	YECD_ECOLI	188
P0ADI9	YHHN_ECOLI	208
P0ADJ3	YHJR_ECOLI	62
P0ADJ5	BCSF_ECOLI	63
P0ADJ8	YIAA_ECOLI	145
P0ADK4	YIAW_ECOLI	107
P0ADK6	YIBA_ECOLI	280
P0ADK8	YIBL_ECOLI	120
P0ADL6	YIDG_ECOLI	120
P0ADM0	YIDH_ECOLI	115
P0ADM4	YIDQ_ECOLI	110
P0ADM8	YIEE_ECOLI	249
P0ADQ5	YIIE_ECOLI	72
P0ADR0	YQAA_ECOLI	142
P0ADR2	YGDD_ECOLI	131
P0ADS6	YGGE_ECOLI	246
P0ADT2	YGIB_ECOLI	223
P0ADT8	YGIM_ECOLI	206
P0ADX7	YHHA_ECOLI	146
P0AE14	AMPE_ECOLI	284
P0AE28	AROM_ECOLI	225
P0AE42	YQAE_ECOLI	52
P0AE48	YTFP_ECOLI	113
P0AE58	CAIF_ECOLI	131
P0AE63	CHAB_ECOLI	76
P0AE74	CITT_ECOLI	487
P0AE78	CORC_ECOLI	292
P0AE91	CREA_ECOLI	157
P0AEB7	YOAB_ECOLI	114
P0AEC0	YOAE_ECOLI	518
P0AEH3	ELAA_ECOLI	153
P0AEH8	YJIG_ECOLI	153
P0AEL8	FIMZ_ECOLI	210
P0AEQ1	GLCG_ECOLI	134
P0AET5	HDED_ECOLI	190
P0AEV4	HYCA_ECOLI	153
P0AEV7	HYCH_ECOLI	136
P0AEY1	MARC_ECOLI	221
P0AF43	YJBB_ECOLI	543
P0AF45	YJBE_ECOLI	80
P0AF54	YJCH_ECOLI	104
P0AF78	YJFJ_ECOLI	232
P0AF80	YJFL_ECOLI	132
P0AF82	YJFN_ECOLI	91
P0AFI9	PERM_ECOLI	353
P0AFJ1	YJDM_ECOLI	111
P0AFN6	YADH_ECOLI	256
P0AFP0	YADS_ECOLI	207
P0AFP4	YBBO_ECOLI	269
P0AFR0	RSSA_ECOLI	301
P0AFR4	YCIO_ECOLI	206
P0AFS7	YDIK_ECOLI	370
P0AFU2	YFBS_ECOLI	610
P0AFV0	YIBH_ECOLI	378
P0AFW8	ROF_ECOLI	84
P0AFZ1	SSEB_ECOLI	258
P0AG27	YIBN_ECOLI	143
P0AG71	RMUC_ECOLI	475
P0AGC7	SMP_ECOLI	214
P0AGH1	YHHJ_ECOLI	374
P0AGJ5	YFIF_ECOLI	345
P0AGM0	YHHT_ECOLI	349
P0AGM2	YICG_ECOLI	205
P0AGM5	SIRB1_ECOLI	269
P0CE49	INSH1_ECOLI	326
P0CE50	INSH2_ECOLI	326
P0CE51	INSH3_ECOLI	326
P0CE52	INSH4_ECOLI	326
P0CE53	INSH6_ECOLI	326
P0CE54	INSH7_ECOLI	326
P0CE55	INSH8_ECOLI	326
P0CE56	INSH9_ECOLI	326
P0CE57	INH10_ECOLI	326
P0CE58	INH11_ECOLI	326
P0CE59	INH12_ECOLI	326
P0CE60	INH13_ECOLI	326
P0CE61	INH14_ECOLI	326
P0CE62	INH15_ECOLI	326
P0CE63	INH16_ECOLI	326
P0CE64	INH17_ECOLI	326
P0CE65	INH18_ECOLI	326
P0CF07	INSA1_ECOLI	91
P0CF08	INSA2_ECOLI	91
P0CF09	INSA3_ECOLI	91
P0CF10	INSA4_ECOLI	91
P0CF12	INSA6_ECOLI	91
P0CF13	INSA8_ECOLI	91
P0CF25	INSB1_ECOLI	167
P0CF26	INSB2_ECOLI	167
P0CF27	INSB3_ECOLI	167
P0CF29	INSB6_ECOLI	167
P0CF30	INSB8_ECOLI	167
P0CF40	INSC1_ECOLI	121
P0CF41	INSC2_ECOLI	121
P0CF42	INSC3_ECOLI	121
P0CF43	INSC4_ECOLI	121
P0CF44	INSC5_ECOLI	121
P0CF45	INSC6_ECOLI	121
P0CF47	INSC8_ECOLI	121
P0CF48	INSC9_ECOLI	121
P0CF49	INC10_ECOLI	121
P0CF50	INC11_ECOLI	121
P0CF53	INSD1_ECOLI	301
P0CF54	INSD2_ECOLI	301
P0CF55	INSD3_ECOLI	301
P0CF56	INSD4_ECOLI	301
P0CF57	INSD5_ECOLI	301
P0CF58	INSD6_ECOLI	301
P0CF60	INSD8_ECOLI	218
P0CF61	INSD9_ECOLI	307
P0CF62	IND10_ECOLI	307
P0CF63	IND11_ECOLI	307
P0CF64	IND12_ECOLI	307
P0CF66	INSE1_ECOLI	99
P0CF67	INSE2_ECOLI	99
P0CF68	INSE3_ECOLI	99
P0CF69	INSE4_ECOLI	99
P0CF70	INSE5_ECOLI	99
P0CF79	INSF1_ECOLI	288
P0CF80	INSF2_ECOLI	288
P0CF81	INSF3_ECOLI	288
P0CF82	INSF4_ECOLI	288
P0CF83	INSF5_ECOLI	288
P0CF87	ARSCL_ECOLI	104
P0CF89	INSI3_ECOLI	383
P0CF90	INSI4_ECOLI	383
P0CF91	INSL1_ECOLI	370
P0CF92	INSL2_ECOLI	370
P0CF93	INSL3_ECOLI	370
P0DP22	YJIQ_ECOLI	186
P0DP63	YBEH_ECOLI	75
P0DP64	YBEM_ECOLI	187
P0DP69	PHNE1_ECOLI	206
P0DPC4	YTIC_ECOLI	33
P0DPC7	RSED_ECOLI	51
P0DPD0	LDRA_ECOLI	35
P0DPD1	LDRC_ECOLI	35
P0DPO8	YNFT_ECOLI	37
P0DPP2	YOAL_ECOLI	52
P0DQD7	GNDA_ECOLI	54
P10030	PIFC_ECOLI	362
P11286	YIAB_ECOLI	113
P11290	YIBD_ECOLI	344
P11291	YZCX_ECOLI	161
P11447	ARLY_ECOLI	457
P11663	FUME_ECOLI	169
P11664	YGGC_ECOLI	237
P11866	TDCR_ECOLI	72
P12994	YBHB_ECOLI	158
P13970	SRNB_ECOLI	68
P15081	GUTM_ECOLI	119
P15082	SRLR_ECOLI	257
P15286	FLK_ECOLI	331
P16681	YJDN_ECOLI	147
P16684	PHNF_ECOLI	241
P16916	RHSA_ECOLI	1377
P16917	RHSB_ECOLI	1411
P16918	RHSC_ECOLI	1397
P16919	RHSD_ECOLI	1426
P18004	TRAC_ECOLI	875
P18006	TRBI_ECOLI	128
P18033	TRAQ_ECOLI	94
P18390	YJJA_ECOLI	164
P18471	TRAU_ECOLI	330
P18472	TRAW_ECOLI	210
P18473	TRBC_ECOLI	212
P19767	INSA7_ECOLI	91
P19931	HYAE_ECOLI	132
P19932	HYAF_ECOLI	285
P21361	YCIG_ECOLI	59
P21362	YCIF_ECOLI	166
P21365	YCIC_ECOLI	247
P21420	NMPC_ECOLI	365
P21503	YCAD_ECOLI	382
P22707	FINO_ECOLI	186
P22709	TRAX1_ECOLI	248
P22787	YIFB_ECOLI	506
P23325	ARPA_ECOLI	728
P23481	HYFA_ECOLI	205
P23840	DIND_ECOLI	274
P24178	YFFB_ECOLI	118
P24211	RHSE_ECOLI	682
P25531	YICR_ECOLI	222
P25550	ASLB_ECOLI	411
P25738	MSYB_ECOLI	124
P25743	YCHE_ECOLI	215
P25747	YEIB_ECOLI	385
P26608	FLIS_ECOLI	136
P27294	INAA_ECOLI	216
P27297	BAX_ECOLI	274
P27375	YJAZ_ECOLI	179
P27843	YIGG_ECOLI	126
P27844	RARD_ECOLI	296
P28303	DINF_ECOLI	459
P28369	RFH_ECOLI	166
P28697	MBIA_ECOLI	161
P28721	GLTF_ECOLI	254
P28722	YHCA_ECOLI	224
P28912	YHHI_ECOLI	378
P28916	YBFD_ECOLI	253
P28917	YDCC_ECOLI	378
P29217	YCEH_ECOLI	215
P29744	FLGL_ECOLI	317
P30143	YAAJ_ECOLI	476
P30149	YABI_ECOLI	254
P30177	YBIB_ECOLI	320
P30192	INSZ_ECOLI	299
P30852	SMF_ECOLI	374
P30864	YAFC_ECOLI	304
P30979	YBEF_ECOLI	317
P31061	NOHA_ECOLI	189
P31064	YEDE_ECOLI	401
P31130	YDEI_ECOLI	130
P31131	YDEJ_ECOLI	172
P31435	YICJ_ECOLI	460
P31437	YICL_ECOLI	307
P31446	YIDI_ECOLI	149
P31447	YIDJ_ECOLI	497
P31448	YIDK_ECOLI	571
P31449	YIDL_ECOLI	297
P31453	YIDP_ECOLI	238
P31456	CBRA_ECOLI	354
P31468	CBRB_ECOLI	155
P31469	CBRC_ECOLI	195
P31470	YIEK_ECOLI	240
P31475	YIEP_ECOLI	230
P31666	YADE_ECOLI	409
P31679	YAAU_ECOLI	443
P31808	YCIK_ECOLI	252
P31827	YDDB_ECOLI	790
P32051	YDEK_ECOLI	1325
P32057	WCAI_ECOLI	407
P32135	YIHN_ECOLI	421
P32139	YIHR_ECOLI	308
P32153	FRVX_ECOLI	356
P32674	GRE1_ECOLI	765
P32677	YIJO_ECOLI	283
P32687	YJBF_ECOLI	212
P32689	YJBH_ECOLI	698
P32703	YJCE_ECOLI	549
P32709	NRFD_ECOLI	318
P32712	NRFG_ECOLI	198
P33011	YEEA_ECOLI	352
P33020	YEII_ECOLI	362
P33029	YEIQ_ECOLI	488
P33218	YEBE_ECOLI	219
P33235	FLGK_ECOLI	547
P33236	MOKC_ECOLI	69
P33345	YEHF_ECOLI	274
P33348	YEHL_ECOLI	362
P33349	YEHM_ECOLI	759
P33353	YEHQ_ECOLI	614
P33354	YEHR_ECOLI	153
P33366	YOHD_ECOLI	192
P33368	YOHF_ECOLI	253
P33554	PPDA_ECOLI	156
P33634	YFIE_ECOLI	293
P33666	YDBA_ECOLI	852
P33924	YEJO_ECOLI	863
P33997	ALPA_ECOLI	70
P34209	YDCF_ECOLI	266
P36547	EUTR_ECOLI	350
P36554	MDTD_ECOLI	471
P36645	HOFB_ECOLI	461
P36646	HOFC_ECOLI	400
P36881	YADI_ECOLI	146
P36928	YEGD_ECOLI	450
P36930	GATR_ECOLI	112
P36943	EAEH_ECOLI	295
P37005	LAST_ECOLI	228
P37007	YAGA_ECOLI	384
P37008	YAGB_ECOLI	116
P37014	RPNE_ECOLI	299
P37056	YAEF_ECOLI	274
P37057	OGRK_ECOLI	72
P37305	HOKA_ECOLI	50
P37325	YBCH_ECOLI	296
P37327	YFDC_ECOLI	310
P37342	YJJI_ECOLI	516
P37440	UCPA_ECOLI	263
P37443	YCAI_ECOLI	754
P37626	YHII_ECOLI	355
P37629	YHIL_ECOLI	535
P37630	YHIM_ECOLI	350
P37640	YHJB_ECOLI	200
P37641	YHJC_ECOLI	299
P37642	YHJD_ECOLI	337
P37643	YHJE_ECOLI	440
P37645	YHJG_ECOLI	686
P37648	YHJJ_ECOLI	498
P37650	BCSC_ECOLI	1157
P37659	BCSG_ECOLI	559
P37660	YHJV_ECOLI	423
P37663	YHJY_ECOLI	232
P37673	YIAL_ECOLI	155
P37681	YIAT_ECOLI	246
P37682	YIAU_ECOLI	324
P37683	YIAV_ECOLI	378
P37686	ADH2_ECOLI	383
P37748	WZY_ECOLI	388
P37751	WBBK_ECOLI	372
P37767	YFHH_ECOLI	282
P37903	USPF_ECOLI	144
P37908	YFJD_ECOLI	428
P37909	YBGD_ECOLI	188
P38055	YDJE_ECOLI	452
P38104	RSPA_ECOLI	404
P38105	RSPB_ECOLI	339
P38392	SIEB_ECOLI	162
P38521	YGGL_ECOLI	108
P39161	UXUR_ECOLI	257
P39165	YCHO_ECOLI	464
P39187	YTFJ_ECOLI	184
P39212	INSN2_ECOLI	88
P39263	YFCC_ECOLI	506
P39264	FIMI_ECOLI	179
P39270	YJDF_ECOLI	209
P39282	YJEM_ECOLI	500
P39284	YJEO_ECOLI	104
P39314	YTFF_ECOLI	321
P39332	YJGH_ECOLI	131
P39336	YJGL_ECOLI	604
P39337	YJGM_ECOLI	167
P39338	YJGN_ECOLI	398
P39343	IDNR_ECOLI	332
P39356	YJHU_ECOLI	328
P39357	YJHF_ECOLI	449
P39360	YJHI_ECOLI	262
P39361	SGCR_ECOLI	260
P39366	SGCX_ECOLI	373
P39367	YJHP_ECOLI	248
P39368	YJHQ_ECOLI	181
P39369	YJHR_ECOLI	338
P39379	YJIH_ECOLI	227
P39382	YJIK_ECOLI	286
P39383	YJIL_ECOLI	255
P39384	YJIM_ECOLI	383
P39389	YJIR_ECOLI	470
P39393	YJIV_ECOLI	906
P39407	YJJU_ECOLI	357
P39834	YGIL_ECOLI	183
P39836	YFEH_ECOLI	332
P39901	YBFI_ECOLI	65
P40876	YCBF_ECOLI	236
P41039	YBII_ECOLI	88
P42589	YGJH_ECOLI	110
P42590	YGJI_ECOLI	477
P42597	UTPP_ECOLI	167
P42599	YGJR_ECOLI	328
P42603	YGJV_ECOLI	183
P42619	YQJF_ECOLI	130
P42906	AGAA_ECOLI	167
P43340	YCAK_ECOLI	196
P43531	YNFM_ECOLI	417
P43533	FLGN_ECOLI	138
P43667	YGAH_ECOLI	111
P45394	YRBG_ECOLI	325
P45420	YHCD_ECOLI	793
P45423	YHCG_ECOLI	375
P45468	YRAQ_ECOLI	346
P45472	YHBQ_ECOLI	100
P45524	YHET_ECOLI	340
P45537	YHFK_ECOLI	700
P45545	YHFS_ECOLI	361
P45546	YHFT_ECOLI	434
P45549	YHFW_ECOLI	408
P45566	YHDT_ECOLI	80
P45570	YBCI_ECOLI	173
P45757	GSPC_ECOLI	271
P45766	YHDW_ECOLI	341
P45771	YRDD_ECOLI	180
P45848	YCIQ_ECOLI	631
P46119	YBJC_ECOLI	95
P46122	YAJI_ECOLI	179
P46125	YEDI_ECOLI	305
P46141	YGBE_ECOLI	107
P46474	YHDP_ECOLI	1266
P46478	AAEX_ECOLI	67
P46853	YHHX_ECOLI	345
P51024	YAIL_ECOLI	179
P52007	YECM_ECOLI	188
P52037	YGFF_ECOLI	247
P52044	YGFI_ECOLI	298
P52052	YGGR_ECOLI	326
P52107	CSGC_ECOLI	110
P52131	YFJP_ECOLI	287
P52133	YFJR_ECOLI	233
P52141	YFJZ_ECOLI	105
P52598	YGBI_ECOLI	255
P52636	YCCM_ECOLI	357
P52696	YBHD_ECOLI	317
P55138	YGCE_ECOLI	492
P55140	YGCG_ECOLI	290
P55734	YGAP_ECOLI	174
P56256	YSAA_ECOLI	157
P56262	DLHH_ECOLI	271
P56614	YMDF_ECOLI	57
P57998	INSB4_ECOLI	167
P58041	RZOD_ECOLI	60
P58042	RZOR_ECOLI	61
P60632	YOHJ_ECOLI	132
P60869	YBJL_ECOLI	561
P60872	YIDE_ECOLI	553
P60995	LPHI_ECOLI	16
P62522	LPID_ECOLI	32
P62558	SOPB_ECOLI	323
P62670	FLMA_ECOLI	52
P62723	YEIH_ECOLI	349
P63264	CBPM_ECOLI	101
P63340	YQEG_ECOLI	409
P64429	YPFJ_ECOLI	287
P64432	YPJD_ECOLI	263
P64439	YBJM_ECOLI	125
P64442	YCEO_ECOLI	46
P64455	YDCY_ECOLI	77
P64481	YDJM_ECOLI	196
P64496	YOAG_ECOLI	60
P64503	YEBV_ECOLI	78
P64506	YEBY_ECOLI	113
P64508	YOBF_ECOLI	47
P64515	YECN_ECOLI	131
P64519	YODD_ECOLI	75
P64530	RCNR_ECOLI	90
P64545	YFGG_ECOLI	63
P64548	YFIR_ECOLI	172
P64564	YGGT_ECOLI	188
P64567	YQGB_ECOLI	43
P64572	YGHR_ECOLI	252
P64585	YQJE_ECOLI	134
P64590	YHAH_ECOLI	121
P64592	YHAI_ECOLI	118
P64614	YHCN_ECOLI	87
P65290	YFGH_ECOLI	172
P65292	YGDI_ECOLI	75
P65294	YGDR_ECOLI	72
P65298	YQHH_ECOLI	85
P65807	YGEY_ECOLI	403
P67127	YGDQ_ECOLI	237
P67143	YHGN_ECOLI	197
P67153	YQFA_ECOLI	219
P67244	YQHA_ECOLI	164
P67553	YNFC_ECOLI	236
P67601	YOBD_ECOLI	152
P67660	YHAJ_ECOLI	298
P67699	YDDM_ECOLI	94
P67729	YFEO_ECOLI	418
P67826	CUTC_ECOLI	248
P68206	YJBJ_ECOLI	69
P68644	FIXC_ECOLI	428
P68646	FIXX_ECOLI	95
P68661	YBCO_ECOLI	96
P71237	WCAC_ECOLI	405
P71238	WCAD_ECOLI	405
P71239	WCAE_ECOLI	248
P71242	WCAK_ECOLI	426
P71243	WCAL_ECOLI	406
P71244	WCAM_ECOLI	464
P75678	YKFA_ECOLI	287
P75679	INSN1_ECOLI	134
P75680	INSO1_ECOLI	141
P75681	AFUB_ECOLI	120
P75693	YAHN_ECOLI	223
P75694	YAHO_ECOLI	91
P75697	YAIX_ECOLI	230
P75719	RZPD_ECOLI	153
P75734	CHIQ_ECOLI	108
P75741	YBFL_ECOLI	378
P75747	ABRB_ECOLI	348
P75748	YBGO_ECOLI	353
P75749	YBGP_ECOLI	242
P75750	YBGQ_ECOLI	815
P75763	YBHI_ECOLI	477
P75764	YBHJ_ECOLI	753
P75767	GNGF_ECOLI	302
P75770	YBHN_ECOLI	318
P75779	YBIX_ECOLI	225
P75788	YBIR_ECOLI	372
P75793	GRE2_ECOLI	810
P75810	YBJJ_ECOLI	402
P75822	YBJT_ECOLI	476
P75828	YBJD_ECOLI	552
P75835	YCAM_ECOLI	476
P75836	YCAN_ECOLI	302
P75843	YCAQ_ECOLI	410
P75856	ELFD_ECOLI	233
P75859	YCBU_ECOLI	180
P75860	YCBV_ECOLI	171
P75863	YCBX_ECOLI	369
P75867	LONH_ECOLI	586
P75870	YCCS_ECOLI	717
P75882	GFCD_ECOLI	698
P75883	GFCC_ECOLI	248
P75884	GFCB_ECOLI	214
P75885	GFCA_ECOLI	101
P75916	YCDZ_ECOLI	163
P75917	YMDA_ECOLI	103
P75931	YCEM_ECOLI	307
P75933	FLGA_ECOLI	219
P75936	FLGD_ECOLI	231
P75937	FLGE_ECOLI	402
P75955	YCFT_ECOLI	357
P75961	YCFZ_ECOLI	262
P75962	YMFA_ECOLI	153
P75970	VXIS_ECOLI	81
P75971	YMFH_ECOLI	103
P75981	JAYE_ECOLI	263
P75991	YCGZ_ECOLI	78
P75992	YMGA_ECOLI	90
P75995	PDEG_ECOLI	507
P76000	YCGI_ECOLI	147
P76011	YMGE_ECOLI	84
P76034	YCIT_ECOLI	249
P76042	YCJN_ECOLI	430
P76049	YCJY_ECOLI	306
P76053	SMRA_ECOLI	187
P76056	INTR_ECOLI	411
P76057	YDAQ_ECOLI	71
P76062	RACR_ECOLI	158
P76071	INSH5_ECOLI	326
P76072	STFR_ECOLI	1120
P76090	YNBA_ECOLI	201
P76091	YNBB_ECOLI	298
P76092	YNBC_ECOLI	585
P76093	YNBD_ECOLI	430
P76100	YDCK_ECOLI	326
P76103	YDCO_ECOLI	391
P76111	YDCZ_ECOLI	149
P76116	YNCE_ECOLI	353
P76117	YNCG_ECOLI	205
P76119	YNCI_ECOLI	248
P76127	BDM_ECOLI	71
P76134	YDEM_ECOLI	385
P76137	YDET_ECOLI	382
P76138	YNEL_ECOLI	59
P76146	YNEE_ECOLI	304
P76161	REQ2_ECOLI	250
P76164	YDFW_ECOLI	49
P76169	YNFA_ECOLI	108
P76170	YNFB_ECOLI	113
P76172	YNFD_ECOLI	101
P76176	YDGD_ECOLI	273
P76180	YDGK_ECOLI	146
P76185	YDHJ_ECOLI	285
P76186	YDHK_ECOLI	670
P76197	YDIM_ECOLI	404
P76198	YDIN_ECOLI	421
P76201	YDIQ_ECOLI	254
P76214	VES_ECOLI	191
P76219	YDJX_ECOLI	236
P76220	YDJY_ECOLI	225
P76221	YDJZ_ECOLI	235
P76223	YNJB_ECOLI	388
P76226	YNJF_ECOLI	206
P76228	YNJI_ECOLI	346
P76230	YDJK_ECOLI	459
P76234	YEAE_ECOLI	284
P76269	YEBQ_ECOLI	457
P76278	YEBZ_ECOLI	290
P76297	FLHE_ECOLI	130
P76319	YEDL_ECOLI	159
P76335	YEDS_ECOLI	161
P76356	YOEA_ECOLI	130
P76359	YEEP_ECOLI	236
P76361	YEER_ECOLI	510
P76362	YEES_ECOLI	148
P76369	YEEY_ECOLI	309
P76389	YEGH_ECOLI	527
P76402	YEGP_ECOLI	110
P76417	YEGT_ECOLI	425
P76419	YEGV_ECOLI	321
P76421	YEGX_ECOLI	272
P76460	ATOE_ECOLI	440
P76464	A2MGH_ECOLI	1367
P76470	RHMT_ECOLI	429
P76471	YFAZ_ECOLI	180
P76482	YFBL_ECOLI	323
P76483	YFBM_ECOLI	167
P76509	YFDM_ECOLI	91
P76514	YFDR_ECOLI	178
P76520	YFDX_ECOLI	211
P76538	YFEZ_ECOLI	149
P76539	YPEA_ECOLI	141
P76561	YPFH_ECOLI	232
P76569	YFGD_ECOLI	119
P76573	YFGI_ECOLI	179
P76584	YPHB_ECOLI	290
P76611	PINH_ECOLI	47
P76616	YGAQ_ECOLI	750
P76628	YGAY_ECOLI	394
P76630	YGAZ_ECOLI	245
P76633	YGCW_ECOLI	261
P76639	YGEH_ECOLI	458
P76656	YQII_ECOLI	354
P76657	YQIJ_ECOLI	209
P77031	YQCE_ECOLI	425
P77087	TFAX_ECOLI	61
P77091	HOKE_ECOLI	50
P77169	YAGJ_ECOLI	243
P77181	PAAY_ECOLI	196
P77187	YAHF_ECOLI	515
P77188	ECPB_ECOLI	222
P77199	YAIT_ECOLI	968
P77234	YBEQ_ECOLI	325
P77237	ESSQ_ECOLI	71
P77252	YKGE_ECOLI	239
P77260	YDFI_ECOLI	486
P77263	ECPE_ECOLI	236
P77277	EUTJ_ECOLI	278
P77280	YDJJ_ECOLI	347
P77294	YDER_ECOLI	167
P77295	YGAV_ECOLI	99
P77309	YNEJ_ECOLI	293
P77316	YBDR_ECOLI	412
P77328	YBBY_ECOLI	433
P77330	BORD_ECOLI	97
P77337	YDIS_ECOLI	429
P77354	YAFU_ECOLI	112
P77359	DJLC_ECOLI	483
P77360	YPHC_ECOLI	353
P77376	YDGJ_ECOLI	346
P77378	YDIR_ECOLI	312
P77389	YDHP_ECOLI	389
P77396	YPDC_ECOLI	285
P77402	YDIP_ECOLI	303
P77414	WCAA_ECOLI	279
P77423	HYFH_ECOLI	181
P77433	YKGG_ECOLI	231
P77493	YDJH_ECOLI	315
P77495	PRPE_ECOLI	628
P77504	YBBP_ECOLI	804
P77515	STFQ_ECOLI	320
P77519	YDDL_ECOLI	96
P77536	YKGF_ECOLI	475
P77538	YFHR_ECOLI	284
P77539	YDJL_ECOLI	358
P77551	RZPR_ECOLI	99
P77552	YDHQ_ECOLI	418
P77554	YAHJ_ECOLI	460
P77559	YNFL_ECOLI	297
P77562	YAIW_ECOLI	364
P77569	MHPR_ECOLI	277
P77588	YDEQ_ECOLI	304
P77601	YKGA_ECOLI	239
P77609	FLXA_ECOLI	110
P77610	ANSP_ECOLI	499
P77615	YCJW_ECOLI	332
P77616	YQIH_ECOLI	249
P77624	ARCM_ECOLI	316
P77634	YBCM_ECOLI	265
P77668	HYFI_ECOLI	252
P77694	ECPD_ECOLI	547
P77695	GNSB_ECOLI	57
P77698	YBCK_ECOLI	508
P77699	TFAD_ECOLI	187
P77700	YAHB_ECOLI	310
P77704	YDJI_ECOLI	278
P77713	YAGH_ECOLI	536
P77714	YDIT_ECOLI	97
P77717	YBAY_ECOLI	190
P77721	YDJF_ECOLI	252
P77726	YAJR_ECOLI	454
P77730	YDCR_ECOLI	468
P77732	RHMR_ECOLI	260
P77739	KT3K_ECOLI	286
P77746	YBDO_ECOLI	300
P77779	YBFO_ECOLI	477
P77789	YDES_ECOLI	176
P77802	ECPC_ECOLI	841
P77808	CINAL_ECOLI	400
P96329	PIFA_ECOLI	741
Q00037	TNPA_ECOLI	1002
Q2EEQ2	RL362_ECOLI	46
Q2EES1	YNID_ECOLI	35
Q2EES6	YOHO_ECOLI	35
Q2EET0	YPDJ_ECOLI	46
Q2EET2	YPFN_ECOLI	66
Q2M5U1	YTJA_ECOLI	53
Q46755	SIRB2_ECOLI	130
Q46791	YGEK_ECOLI	147
Q46795	YGEO_ECOLI	141
Q46797	YGEQ_ECOLI	264
Q46807	ARCL_ECOLI	310
Q46812	SSNA_ECOLI	442
Q46819	YGFS_ECOLI	162
Q46832	YGHD_ECOLI	178
Q46833	YGHE_ECOLI	286
Q46834	YGHF_ECOLI	331
Q46835	YGHG_ECOLI	136
Q46840	YGHO_ECOLI	390
Q46841	YGHQ_ECOLI	355
Q46844	YGHT_ECOLI	230
Q46855	YQHC_ECOLI	318
Q46861	YGIQ_ECOLI	739
Q46866	YGIV_ECOLI	160
Q46867	YGIZ_ECOLI	110
Q46888	LTND_ECOLI	302
Q46889	OTNK_ECOLI	388
Q46892	YGBN_ECOLI	454
Q46904	YGCN_ECOLI	423
Q46905	YGCO_ECOLI	86
Q46907	YGCQ_ECOLI	286
Q46909	YGCS_ECOLI	445
Q46942	YQEI_ECOLI	269
Q47147	YAFJ_ECOLI	255
Q47151	YAFL_ECOLI	249
Q47153	LFHA_ECOLI	579
Q47154	LAFU_ECOLI	211
Q47158	YAFP_ECOLI	150
Q47269	YBCN_ECOLI	151
Q47274	REQ1_ECOLI	127
Q47534	YAIO_ECOLI	257
Q47536	YAIP_ECOLI	398
Q47679	YAFV_ECOLI	256
Q47684	YAFW_ECOLI	105
Q47685	YKFG_ECOLI	158
Q47688	YKFC_ECOLI	381
Q6BF25	LDRD_ECOLI	35
Q6BF87	LDRB_ECOLI	35
Q79E92	YKGN_ECOLI	112
Q9S4X2	YUBD_ECOLI	227
U3PVA8	IROK_ECOLI	21
A5A607	YLCI_ECOLI	64
A5A614	YCIZ_ECOLI	57
A5A617	YDGU_ECOLI	27
A5A621	YPFM_ECOLI	19
A8DYQ1	YTHA_ECOLI	41
C1P5Z9	YMIB_ECOLI	34
C1P600	YNBG_ECOLI	21
C1P604	YOBI_ECOLI	21
C1P606	YOEI_ECOLI	20
C1P612	YQCG_ECOLI	46
C1P613	YQEL_ECOLI	26
C1P614	YQFG_ECOLI	41
C1P618	YRBN_ECOLI	26
C1P619	ILVX_ECOLI	16
C1P620	YSHB_ECOLI	36
C1P621	YJEV_ECOLI	17
P02338	PRTL_ECOLI	29
P07010	REM_ECOLI	83
P08370	YGDB_ECOLI	135
P09154	YMFS_ECOLI	137
P09996	YIDB_ECOLI	132
P0A828	SMG_ECOLI	157
P0A8E5	YACL_ECOLI	120
P0A8K5	YAEP_ECOLI	66
P0A8L5	YCGN_ECOLI	153
P0A8L7	YCIU_ECOLI	109
P0A8R4	SLYX_ECOLI	72
P0AA95	YACC_ECOLI	115
P0AA97	YAEQ_ECOLI	181
P0AAL9	YKGJ_ECOLI	109
P0AAN5	YAIA_ECOLI	63
P0AAQ6	YBAA_ECOLI	117
P0AAS9	YBDD_ECOLI	65
P0AAT2	YBDF_ECOLI	122
P0AAT9	YBEL_ECOLI	160
P0AAU2	YBFA_ECOLI	68
P0AAU5	YBFB_ECOLI	108
P0AAV6	YBGS_ECOLI	126
P0AAV8	YBHH_ECOLI	350
P0AAW1	YBHP_ECOLI	253
P0AAY4	YBJH_ECOLI	94
P0AAZ7	YCAR_ECOLI	60
P0AB03	YCBJ_ECOLI	297
P0AB31	YCEK_ECOLI	75
P0AB43	YCGL_ECOLI	108
P0AB46	YMGD_ECOLI	109
P0AB61	YCIN_ECOLI	83
P0ACN2	YTFH_ECOLI	126
P0ACV8	YMJA_ECOLI	81
P0ACW0	YDAF_ECOLI	51
P0ACW2	YDBJ_ECOLI	88
P0ACW4	YDCA_ECOLI	57
P0ACW6	YDCH_ECOLI	74
P0ACW8	YDFA_ECOLI	51
P0AD05	YECA_ECOLI	221
